drone_id,step,action,start_x,start_y,end_x,end_y,battery_after
3,30,move,89.38461578863999,87.2298650283777,91.39562593798058,82.65211031899788,30.204252495912968
3,31,move,91.39562593798058,82.65211031899788,93,79,29.805354941232427
3,32,move,93,79,92.50248140489501,74.02481404895005,29.305354941232427
3,33,move,92.50248140489501,74.02481404895005,92.00496280979002,69.0496280979001,28.805354941232427
3,34,move,92.00496280979002,69.0496280979001,87.00502432128718,69.02482666270045,28.305354941232427
3,35,move,87.00502432128718,69.02482666270045,82.00508583278435,69.0000252275008,27.805354941232427
3,36,move,82.00508583278435,69.0000252275008,84.37424589332505,64.59694896112308,27.305354941232427
3,37,move,84.37424589332505,64.59694896112308,86.74340595386576,60.19387269474536,26.805354941232427
3,38,move,86.74340595386576,60.19387269474536,89,56,26.329111464964466
3,39,move,89,56,93.97518595104995,55.50248140489501,25.829111464964466
3,40,move,93.97518595104995,55.50248140489501,98.9503719020999,55.00496280979001,25.329111464964466
3,41,move,98.9503719020999,55.00496280979001,98.97517333729955,50.00502432128717,24.829111464964466
3,42,move,98.97517333729955,50.00502432128717,98.9999747724992,45.00508583278434,24.329111464964466
3,43,move,98.9999747724992,45.00508583278434,94.00317671074521,44.82617487713463,23.829111464964466
3,44,move,94.00317671074521,44.82617487713463,89.00637864899122,44.64726392148493,23.329111464964466
3,45,move,89.00637864899122,44.64726392148493,84.00958058723722,44.46835296583522,22.829111464964466
3,46,move,84.00958058723722,44.46835296583522,79.01278252548323,44.28944201018552,22.329111464964466
3,47,move,79.01278252548323,44.28944201018552,74.01598446372924,44.11053105453581,21.829111464964466
3,48,move,74.01598446372924,44.11053105453581,69.01918640197525,43.93162009888611,21.329111464964466
3,49,move,69.01918640197525,43.93162009888611,64.02238834022126,43.7527091432364,20.829111464964466
3,50,move,64.02238834022126,43.7527091432364,59.025590278467256,43.573798187586696,20.329111464964466
3,51,move,59.025590278467256,43.573798187586696,54.028792216713256,43.39488723193699,19.829111464964466
3,52,move,54.028792216713256,43.39488723193699,49.03199415495926,43.21597627628729,19.329111464964466
3,53,move,49.03199415495926,43.21597627628729,44.03519609320526,43.03706532063759,18.829111464964466
3,54,return_to_base,44.03519609320526,43.03706532063759,39.112891671324206,43.91508535362675,18.329111464964466
3,55,return_to_base,39.112891671324206,43.91508535362675,34.19058724944316,44.79310538661591,17.829111464964466
3,56,return_to_base,34.19058724944316,44.79310538661591,29.268282827562114,45.671125419605076,17.329111464964466
3,57,return_to_base,29.268282827562114,45.671125419605076,24.345978405681066,46.54914545259424,16.829111464964466
3,58,return_to_base,24.345978405681066,46.54914545259424,19.42367398380002,47.4271654855834,16.329111464964466
3,59,return_to_base,19.42367398380002,47.4271654855834,14.50136956191897,48.305185518572564,15.829111464964466
3,60,return_to_base,14.50136956191897,48.305185518572564,9.579065140037923,49.18320555156173,15.329111464964466
3,61,return_to_base,9.579065140037923,49.18320555156173,5,50,14.863977175455403
4,0,move,5,50,8.535533905932738,46.46446609406726,99.5
4,1,move,8.535533905932738,46.46446609406726,12.071067811865476,42.928932188134524,99.0
4,2,move,12.071067811865476,42.928932188134524,12.031272705686495,37.92909055569013,98.5
4,3,move,12.031272705686495,37.92909055569013,12,34,98.10707849922746
4,4,move,12,34,16.975185951049944,33.50248140489501,92.60707849922746
4,5,move,16.975185951049944,33.50248140489501,21.864602053509152,32.45672322203789,92.10707849922746
4,6,move,21.864602053509152,32.45672322203789,26.85953326942574,32.23164068548283,76.60707849922746
4,7,move,26.85953326942574,32.23164068548283,31.854464485342326,32.00655814892778,76.10707849922746
4,8,move,31.854464485342326,32.00655814892778,35.42454614400063,28.50591292975581,75.60707849922746
4,9,move,35.42454614400063,28.50591292975581,38.99462780265893,25.005267710583833,75.10707849922746
4,10,move,38.99462780265893,25.005267710583833,35.997611694189075,21.003031529950288,74.60707849922746
4,11,move,35.997611694189075,21.003031529950288,39.53295616887297,17.467308202917753,74.10707849922746
4,12,move,39.53295616887297,17.467308202917753,42,15,73.7581671203232
4,13,move,42,15,41.50248140489501,10.024814048950054,68.2581671203232
4,14,move,41.50248140489501,10.024814048950054,41.00496280979001,5.049628097900108,67.7581671203232
4,15,move,41.00496280979001,5.049628097900108,36.00502432128717,5.024826662700455,67.2581671203232
4,16,move,36.00502432128717,5.024826662700455,31.005085832784335,5.000025227500804,66.7581671203232
4,17,move,31.005085832784335,5.000025227500804,35.84037307834186,3.7272341005091323,66.2581671203232
4,18,move,35.84037307834186,3.7272341005091323,40.675660323899386,2.4544429735174607,65.7581671203232
4,19,move,40.675660323899386,2.4544429735174607,45.51094756945691,1.1816518465257884,65.2581671203232
4,20,move,45.51094756945691,1.1816518465257884,50,0,64.79397004137329
4,21,move,50,0,54.975185951049944,0.4975185951049946,64.29397004137329
4,22,move,54.975185951049944,0.4975185951049946,59.95037190209989,0.995037190209989,63.793970041373285
4,23,move,59.95037190209989,0.995037190209989,59.975173337299545,5.994975678712826,63.293970041373285
4,24,move,59.975173337299545,5.994975678712826,59.99997477249919,10.994914167215663,62.793970041373285
4,25,move,59.99997477249919,10.994914167215663,56.205060267778826,14.250466946984867,62.293970041373285
4,26,move,56.205060267778826,14.250466946984867,53,17,61.87168644792313
4,27,move,53,17,57.47213595499958,19.23606797749979,46.37168644792313
4,28,move,57.47213595499958,19.23606797749979,61.94427190999916,21.47213595499958,45.87168644792313
4,29,move,61.94427190999916,21.47213595499958,66.41640786499875,23.70820393249937,45.37168644792313
4,30,move,66.41640786499875,23.70820393249937,70.77288992886967,21.254418280252846,44.87168644792313
4,31,move,70.77288992886967,21.254418280252846,74.87218272663438,24.117248795354016,29.371686447923132
4,32,move,74.87218272663438,24.117248795354016,78.97147552439908,26.980079310455185,28.871686447923132
4,33,move,78.97147552439908,26.980079310455185,81.98536446764155,22.990533792755105,28.371686447923132
4,34,move,81.98536446764155,22.990533792755105,84.99925341088402,19.00098827505503,27.871686447923132
4,35,move,84.99925341088402,19.00098827505503,88.99962495209398,22.000492822855783,27.371686447923132
4,36,move,88.99962495209398,22.000492822855783,92.99999649330394,24.999997370656537,26.871686447923132
4,37,move,92.99999649330394,24.999997370656537,92.99999824665151,29.99999737065623,26.371686447923132
4,38,move,92.99999824665151,29.99999737065623,91.4188606639891,34.743414276715875,25.871686447923132
4,39,move,91.4188606639891,34.743414276715875,90,39,25.423002955876882
4,40,move,90,39,85.03861061643167,38.379826327053955,19.923002955876882
4,41,move,85.03861061643167,38.379826327053955,82,38,19.616777181047027
4,42,move,82,38,80,40,14.333934468572409
4,43,move,80,40,75.83974852831078,37.22649901887385,8.833934468572409
4,44,move,75.83974852831078,37.22649901887385,71.67949705662156,34.452998037747705,8.333934468572409
4,45,move,71.67949705662156,34.452998037747705,66.76338506592697,35.365052254858156,7.833934468572408
4,46,move,66.76338506592697,35.365052254858156,61.84727307523239,36.277106471968615,7.333934468572408
4,47,move,61.84727307523239,36.277106471968615,56.931161084537806,37.189160689079074,6.833934468572408
4,48,move,56.931161084537806,37.189160689079074,52.015049093843224,38.101214906189526,6.333934468572408
4,49,move,52.015049093843224,38.101214906189526,47.09893710314864,39.013269123299985,5.833934468572408
4,50,move,47.09893710314864,39.013269123299985,42.18282511245406,39.925323340410436,5.333934468572408
4,51,move,42.18282511245406,39.925323340410436,37.26671312175948,40.837377557520895,4.833934468572408
4,52,move,37.26671312175948,40.837377557520895,32.3506011310649,41.74943177463135,4.333934468572408
4,53,return_to_base,32.3506011310649,41.74943177463135,27.563661630878222,43.193457474386214,3.8339344685724077
4,54,return_to_base,27.563661630878222,43.193457474386214,22.776722130691546,44.63748317414108,3.3339344685724077
4,55,return_to_base,22.776722130691546,44.63748317414108,17.98978263050487,46.08150887389595,2.8339344685724077
4,56,return_to_base,17.98978263050487,46.08150887389595,13.202843130318193,47.525534573650816,2.3339344685724077
4,57,return_to_base,13.202843130318193,47.525534573650816,8.415903630131519,48.96956027340569,1.8339344685724077
4,58,return_to_base,8.415903630131519,48.96956027340569,5,50,1.477140359309244
